,Manufacturer,Model Name,Model Name Cleaned,Category,Screen Size,Screen,Touchscreen,Screen_HD,Screen Quality,CPU,CPU Brand,CPU Model,CPU_Speed,RAM,Storage,Total Storage in TB,GPU,GPU Brand,GPU Model,Operating System,Weight,Weight_LBS,Price,Price_USD
347,Dell,Latitude 5590,Latitude 5590,Ultrabook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 8650U 1.9GHz,Intel,Core i7 8650U,1.9,16,512GB SSD +  256GB SSD,0.75,Intel UHD Graphics 620,Intel,UHD Graphics 620,Windows,1.88,4.14469124,14297980.32,174486.2645
348,Asus,VivoBook Flip,VivoBook Flip,2 in 1 Convertible,11.6,Touchscreen 1366x768,1,0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Intel,Celeron Dual Core N3350,1.1,4,32GB Flash Storage,0.03125,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,1.5,3.3069345,3334500,40692.77171
349,Dell,Inspiron 5570,Inspiron 5570,Ultrabook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 8250U 1.6GHz,Intel,Core i5 8250U,1.6,8,1TB HDD,1,AMD Radeon 530,AMD,Radeon 530,Windows,1.9,4.1887837,5895396,71944.82038
350,Dell,XPS 15,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,1,1,3840x2160,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,512GB SSD,0.5,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.06,4.54152338,18027818.64,220003.5712
351,HP,Elitebook 850,Elitebook 850,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.84,4.05650632,11595168,141502.3315
352,MSI,GP72MVR 7RFX,GP72MVR 7RFX,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,2.7,5.9524821,12528828,152896.3076
353,HP,Zbook 15,Zbook 15,Workstation,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,256GB SSD,0.25,Nvidia Quadro M1200,Nvidia,Quadro M1200,Windows,2.6,5.7320198,15456696.84,188626.7314
354,Toshiba,Tecra A50-C-21G,Tecra A50-C-21G,Notebook,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,16,512GB SSD,0.5,Nvidia GeForce 930M,Nvidia,GeForce 930M,Windows,2.4,5.2910952,12475476,152245.2232
355,Dell,Inspiron 5570,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 8550U 1.8GHz,Intel,Core i7 8550U,1.8,8,128GB SSD +  2TB HDD,2.125,AMD Radeon 530,AMD,Radeon 530,Windows,2.02,4.45333846,8633242.8,105356.2988
356,Lenovo,IdeaPad 320-15IAP,IdeaPad 320-15IAP,Notebook,15.6,1366x768,0,0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Intel,Celeron Dual Core N3350,1.1,4,1TB HDD,1,Intel HD Graphics 500,Intel,HD Graphics 500,No OS,2.2,4.8501706,2863135.08,34940.4415
357,Dell,Inspiron 7577,Inspiron 7577,Gaming,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300HQ 2.5GHz,Intel,Core i5 7300HQ,2.5,8,1TB HDD,1,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.65,5.84225095,8883108,108405.5438
358,Dell,Inspiron 3567,Inspiron 3567,Notebook,15.6,Touchscreen 1366x768,1,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,2TB HDD,2,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2.36,5.20291028,4956134.04,60482.48045
359,Dell,Latitude 7480,Latitude 7480,Notebook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300U 2.6GHz,Intel,Core i5 7300U,2.6,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.36,2.99828728,12688884,154849.5606
360,HP,250 G6,250 G6,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,4,500GB HDD,0.48828125,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.86,4.10059878,3903588,47637.67141
361,Asus,Zenbook UX410UA-GV027T,Zenbook UX410UA-GV027T,Notebook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2,4.409246,8402940,102545.7847
362,Lenovo,IdeaPad 320-17IKB,IdeaPad 320-17IKB,Notebook,17.3,1600x900,0,0,1600x900,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,6,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 940MX,Nvidia,GeForce GTX 940MX,Windows,2.8,6.1729444,6393348,78021.60762
363,HP,250 G6,250 G6,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,1TB HDD,1,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.86,4.10059878,5681988,69340.48299
364,Lenovo,IdeaPad 320-15ISK,IdeaPad 320-15ISK,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,8,256GB SSD,0.25,Nvidia GeForce 920MX ,Nvidia,GeForce 920MX ,No OS,2.2,4.8501706,4437108,54148.51489
365,HP,15-AY023na (N3710/8GB/2TB/W10),15-AY023na ,Notebook,15.6,1366x768,0,0,1366x768,Intel Pentium Quad Core N3710 1.6GHz,Intel,Pentium Quad Core N3710,1.6,8,2TB HDD,2,Intel HD Graphics 405,Intel,HD Graphics 405,Windows,2.04,4.49743092,3458988,42211.96852
366,Dell,Inspiron 5770,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 8250U 1.6GHz,Intel,Core i5 8250U,1.6,8,128GB SSD +  1TB HDD,1.125,AMD Radeon 530,AMD,Radeon 530,Windows,2.8,6.1729444,9647820,117737.7528
367,Lenovo,Legion Y520-15IKBN,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7300HQ 2.5GHz,Intel,Core i5 7300HQ,2.5,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,No OS,2.4,5.2910952,7193628,87787.87283
368,Dell,Inspiron 5567,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,AMD Radeon R7 M445,AMD,Radeon R7 M445,Windows,2.33,5.13677159,7993908,97554.13804
369,HP,Elitebook 1040,Elitebook 1040,Ultrabook,14,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.36,2.99828728,15561000,189899.6013
370,Asus,ZenBook Flip,ZenBook Flip,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,12,512GB SSD +  2TB HDD,2.5,Nvidia GeForce GT 940MX,Nvidia,GeForce GT 940MX,Windows,2.26,4.98244798,9772308,119256.9496
371,Acer,Aspire 3,Aspire 3,Notebook,15.6,1366x768,0,0,1366x768,AMD A9-Series 9420 3GHz,AMD,A9-Series 9420,3,4,128GB SSD,0.125,AMD Radeon R5,AMD,Radeon R5,Windows,2.1,4.6297083,3787992,46226.98866
372,Asus,Rog Strix,Rog Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,AMD Ryzen 1700 3GHz,AMD,Ryzen 1700,3,16,256GB SSD +  1TB HDD,1.25,AMD Radeon RX 580,AMD,Radeon RX 580,Windows,3.25,7.16502475,19553508,238622.4133
373,Lenovo,IdeaPad 110-17ACL,IdeaPad 110-17ACL,Notebook,17.3,1600x900,0,0,1600x900,AMD A8-Series 7410 2.2GHz,AMD,A8-Series 7410,2.2,4,128GB SSD,0.125,AMD Radeon R5,AMD,Radeon R5,Windows,2.6,5.7320198,4348188,53063.37431
374,Dell,Inspiron 5379,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 8550U 1.8GHz,Intel,Core i7 8550U,1.8,8,256GB SSD,0.25,Intel UHD Graphics 620,Intel,UHD Graphics 620,Windows,1.62,3.57148926,7727236.92,94299.80145
375,HP,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),15-bw003nv ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,AMD A9-Series 9420 3GHz,AMD,A9-Series 9420,3,4,256GB SSD,0.25,AMD Radeon R5,AMD,Radeon R5,Windows,1.91,4.21082993,4348099.08,53062.28917
376,Lenovo,Yoga 11e,Yoga 11e,Netbook,11.6,IPS Panel 1366x768,0,0,1366x768,Intel Celeron Quad Core N3450 1.1GHz,Intel,Celeron Quad Core N3450,1.1,4,128GB SSD,0.125,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,1.59,3.50535057,4917276,60008.27401
377,Dell,Inspiron 3552,Inspiron 3552,Notebook,15.6,1366x768,0,0,1366x768,Intel Celeron Dual Core N3060 1.60GHz,Intel,Celeron Dual Core N3060,1.6,4,500GB HDD,0.48828125,Intel HD Graphics 400,Intel,HD Graphics 400,Windows,1.8,3.9683214,2747628,33530.84389
378,Asus,VivoBook E403NA,VivoBook E403NA,Notebook,14,1366x768,0,0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Intel,Celeron Dual Core N3350,1.1,4,32GB Flash Storage,0.03125,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,1.5,3.3069345,2543112,31035.02056
379,Acer,Aspire 7,Aspire 7,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,1TB HDD,1,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Linux,2.4,5.2910952,7522632,91802.89298
380,HP,Omen 17-w212nv,Omen 17-w212nv,Gaming,17.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,3.35,7.38548705,10590372,129240.2429
381,Lenovo,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,V310-15ISK ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,4,128GB SSD,0.125,Intel HD Graphics 520,Intel,HD Graphics 520,No OS,1.85,4.07855255,3587922,43785.42236
382,Asus,ROG Strix,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1060,Nvidia,GeForce GTX 1060,Windows,2.3,5.0706329,14716260,179590.7658
383,Lenovo,IdeaPad 720S-14IKB,IdeaPad 720S-14IKB,Notebook,14,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Nvidia GeForce 940MX,Nvidia,GeForce 940MX,Windows,1.5,3.3069345,9772308,119256.9496
384,Asus,Zenbook Flip,Zenbook Flip,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,16,512GB SSD,0.5,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.1,2.4250853,15551218.8,189780.2358
385,Lenovo,Thinkpad X1,Thinkpad X1,Ultrabook,14,IPS Panel 2560x1440,0,0,2560x1440,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,512GB SSD,0.5,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.13,2.49122399,20291544,247629.0801
386,Lenovo,Ideapad 510S-13IKB,Ideapad 510S-13IKB,Notebook,13.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i3 7100U 2.4GHz,Intel,Core i3 7100U,2.4,4,128GB SSD,0.125,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.5,3.3069345,4881708,59574.21778
387,Dell,Precision 3510,Precision 3510,Workstation,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 6440HQ 2.6GHz,Intel,Core i5 6440HQ,2.6,8,500GB HDD,0.48828125,AMD FirePro W5130M,AMD,FirePro W5130M,Windows,2.23,4.91630929,12173148,148555.7453
388,Dell,Precision 5520,Precision 5520,Workstation,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6820HQ 2.7GHz,Intel,Core i7 6820HQ,2.7,8,256GB SSD,0.25,Nvidia Quadro M1200,Nvidia,Quadro M1200,Windows,2,4.409246,18984420,231677.5136
389,Lenovo,ThinkPad X1,ThinkPad X1,2 in 1 Convertible,14,Touchscreen 2560x1440,1,0,2560x1440,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,16,512GB SSD,0.5,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.42,3.13056466,22310028,272261.7712
390,Asus,Rog GL753VD-GC042T,Rog GL753VD-GC042T,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,1TB HDD,1,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,3,6.613869,9238788,112746.1061
391,Asus,Rog GL753VE-GC070T,Rog GL753VE-GC070T,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1050 Ti,Nvidia,GeForce GTX 1050 Ti,Windows,3,6.613869,14147172,172645.8661
392,Acer,Aspire 5,Aspire 5,Notebook,15.6,IPS Panel 1366x768,0,0,1366x768,Intel Core i5 8250U 1.6GHz,Intel,Core i5 8250U,1.6,12,1TB HDD,1,Nvidia GeForce MX130,Nvidia,GeForce MX130,Windows,2.2,4.8501706,6170959.08,75307.67104
393,MSI,Leopard GP72M,Leopard GP72M,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,256GB SSD,0.25,Nvidia GeForce GTX 1050 Ti,Nvidia,GeForce GTX 1050 Ti,Windows,2.7,5.9524821,11995308,146385.4641
394,Dell,Inspiron 5567,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,AMD Radeon R7 M445,AMD,Radeon R7 M445,Linux,2.33,5.13677159,6925712.04,84518.34427
395,HP,15-BW004nv (A9-9420/4GB/256GB/Radeon,15-BW004nv ,Ultrabook,15.6,Full HD 1920x1080,0,1,1920x1080,AMD A9-Series 9420 3GHz,AMD,A9-Series 9420,3,4,256GB SSD,0.25,AMD Radeon 520,AMD,Radeon 520,Windows,1.91,4.21082993,4437108,54148.51489
396,Lenovo,ThinkPad E580,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 8550U 1.8GHz,Intel,Core i7 8550U,1.8,8,256GB SSD,0.25,AMD Radeon RX 550,AMD,Radeon RX 550,Windows,2.1,4.6297083,10933247.52,133424.545
397,Lenovo,ThinkPad L470,ThinkPad L470,Notebook,14,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.9,4.1887837,8340696,101786.1863
398,Dell,Precision M5520,Precision M5520,Workstation,15.6,4K Ultra HD / Touchscreen 3840x2160,1,1,3840x2160,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,256GB SSD,0.25,Nvidia Quadro M1200,Nvidia,Quadro M1200,Windows,1.78,3.92422894,24115104,294290.125
399,Lenovo,Thinkpad X1,Thinkpad X1,Ultrabook,14,IPS Panel 2560x1440,0,0,2560x1440,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,16,1TB SSD,1,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.13,2.49122399,23341500,284849.402
400,Lenovo,IdeaPad 320-15IAP,IdeaPad 320-15IAP,Notebook,15.6,1366x768,0,0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Intel,Celeron Dual Core N3350,1.1,4,1TB HDD,1,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,2.2,4.8501706,2720952,33205.30171
401,Asus,FX753VD-GC461T (i7-7700HQ/16GB/1TB,FX753VD-GC461T ,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2.9,6.3934067,13595868,165917.9945
402,Lenovo,ThinkPad E580,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i5 8250U 1.6GHz,Intel,Core i5 8250U,1.6,8,256GB SSD +  1TB HDD,1.25,AMD Radeon RX 550,AMD,Radeon RX 550,Windows,2.1,4.6297083,10176894,124194.3393
403,Acer,Aspire 7,Aspire 7,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,256GB SSD,0.25,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Linux,2.5,5.5115575,7816068,95383.85689
404,MSI,GE73VR 7RF,GE73VR 7RF,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1070,Nvidia,GeForce GTX 1070,Windows,2.8,6.1729444,19998108,244048.1162
405,Asus,Zenbook 3,Zenbook 3,Ultrabook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,512GB SSD,0.5,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.1,2.4250853,16654716,203246.8304
406,Toshiba,Portege Z30-C-16P,Portege Z30-C-16P,Ultrabook,13.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,16,512GB SSD,0.5,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.2,2.6455476,15534324,189574.0591
407,Dell,Latitude 7480,Latitude 7480,Ultrabook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7600U 2.8GHz,Intel,Core i7 7600U,2.8,8,512GB SSD,0.5,Intel HD Graphics,Intel,HD Graphics,Windows,1.36,2.99828728,14938560,182303.6173
408,Lenovo,IdeaPad 320-15ISK,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,4,500GB HDD,0.48828125,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,2.2,4.8501706,3636828,44382.24968
409,Lenovo,Lenovo IdeaPad,Lenovo IdeaPad,Notebook,11.6,1366x768,0,0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Intel,Celeron Dual Core N3350,1.1,2,32GB Flash Storage,0.03125,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,1.15,2.53531645,2707169.4,33037.10492
410,Lenovo,ThinkPad P51,ThinkPad P51,Workstation,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,512GB SSD,0.5,Nvidia Quadro M1200,Nvidia,Quadro M1200,Windows,2.67,5.88634341,17117100,208889.5614
411,Lenovo,Thinkpad T470p,Thinkpad T470p,Ultrabook,14,IPS Panel Full HD 2560x1440,0,1,2560x1440,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,512GB SSD,0.5,Nvidia GeForce GT 940MX,Nvidia,GeForce GT 940MX,Windows,1.7,3.7478591,17277156,210842.8145
412,HP,15-BS028nv (i3-6006U/4GB/1TB/Radeon,15-BS028nv ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,4,1TB HDD,1,AMD Radeon 520,AMD,Radeon 520,Windows,2.1,4.6297083,4170348,50893.09315
413,Acer,Aspire R7,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.6,3.5273968,7015876.92,85618.67682
414,Asus,ZenBook Flip,ZenBook Flip,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.27,2.79987121,8251776,100701.0457
415,Dell,Inspiron 3567,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,4,256GB SSD,0.25,AMD Radeon R5 M430,AMD,Radeon R5 M430,Linux,2.3,5.0706329,5325418.8,64989.06927
416,Dell,Latitude 3380,Latitude 3380,Notebook,13.3,1366x768,0,0,1366x768,Intel Core i3 6006U 2GHz,Intel,Core i3 6006U,2,4,128GB SSD,0.125,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.65,3.63762795,6126588,74766.18589
417,HP,EliteBook 1040,EliteBook 1040,Ultrabook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 6500U 2.5GHz,Intel,Core i7 6500U,2.5,8,256GB SSD,0.25,Intel HD Graphics 520,Intel,HD Graphics 520,Windows,1.43,3.15261089,13338000,162771.0868
418,Dell,Inspiron 3567,Inspiron 3567,Notebook,15.6,1366x768,0,0,1366x768,Intel Core i5 7200U 2.5GHz,Intel,Core i5 7200U,2.5,8,1TB HDD,1,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,2.14,4.71789322,4801235.4,58592.16556
419,Lenovo,ThinkPad E480,ThinkPad E480,Ultrabook,14,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 8550U 1.8GHz,Intel,Core i7 8550U,1.8,8,256GB SSD,0.25,AMD Radeon RX 550,AMD,Radeon RX 550,Windows,1.75,3.85809025,10807158.96,131885.8157
420,Lenovo,Yoga 720-15IKB,Yoga 720-15IKB,2 in 1 Convertible,15.6,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,1,1,3840x2160,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,16,512GB SSD,0.5,Nvidia GeForce GTX 1050,Nvidia,GeForce GTX 1050,Windows,2,4.409246,16885908,206068.1959
421,Chuwi,LapBook 12.3,LapBook 12.3,Notebook,12.3,IPS Panel Retina Display 2736x1824,0,0,2736x1824,Intel Celeron Quad Core N3450 1.1GHz,Intel,Celeron Quad Core N3450,1.1,6,64GB Flash Storage,0.0625,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,1.4,3.0864722,3992508,48722.81199
422,HP,ProBook 650,ProBook 650,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7820HQ 2.9GHz,Intel,Core i7 7820HQ,2.9,8,256GB SSD,0.25,Intel HD Graphics 630,Intel,HD Graphics 630,Windows,2.31,5.09267913,12688884,154849.5606
423,Asus,X542UQ-DM117 (i3-7100U/8GB/1TB/GeForce,X542UQ-DM117 ,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i3 7100U 2.4GHz,Intel,Core i3 7100U,2.4,8,1TB HDD,1,Nvidia GeForce 940MX,Nvidia,GeForce 940MX,Linux,2.3,5.0706329,5308524,64782.89256
424,Dell,Alienware 17,Alienware 17,Gaming,17.3,IPS Panel 2560x1440,0,0,2560x1440,Intel Core i7 7820HK 2.9GHz,Intel,Core i7 7820HK,2.9,16,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1070,Nvidia,GeForce GTX 1070,Windows,4.42,9.74443366,24888708,303730.848
425,Dell,Inspiron 7577,Inspiron 7577,Gaming,15.6,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,8,128GB SSD +  1TB HDD,1.125,Nvidia GeForce GTX 1050 Ti,Nvidia,GeForce GTX 1050 Ti,Windows,2.62,5.77611226,10305828,125767.7931
426,Dell,Inspiron 5570,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 8550U 1.8GHz,Intel,Core i7 8550U,1.8,8,256GB SSD +  2TB HDD,2.25,AMD Radeon 530,AMD,Radeon 530,Windows,2.02,4.45333846,10158220.8,123966.4597
427,Dell,Latitude 5480,Latitude 5480,Ultrabook,14,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7600U 2.8GHz,Intel,Core i7 7600U,2.8,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Linux,1.6,3.5273968,9772308,119256.9496
428,HP,Omen 17-w207nv,Omen 17-w207nv,Gaming,17.3,Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7700HQ 2.8GHz,Intel,Core i7 7700HQ,2.8,12,256GB SSD +  1TB HDD,1.25,Nvidia GeForce GTX 1070,Nvidia,GeForce GTX 1070,Windows,3.35,7.38548705,17775108,216919.6017
429,Mediacom,FlexBook Edge,FlexBook Edge,2 in 1 Convertible,11.6,IPS Panel Full HD / Touchscreen 1920x1080,1,1,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,Intel,Celeron Dual Core N3350,1.1,4,32GB SSD,0.03125,Intel HD Graphics 500,Intel,HD Graphics 500,Windows,1.16,2.55736268,2658708,32445.70331
430,Samsung,Chromebook 3,Chromebook 3,Netbook,11.6,1366x768,0,0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Intel,Celeron Dual Core N3060,1.6,4,16GB Flash Storage,0.015625,Intel HD Graphics 400,Intel,HD Graphics 400,Chrome OS,1.15,2.53531645,2391948,29190.28157
431,Lenovo,Thinkpad 13,Thinkpad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,0,1,1920x1080,Intel Core i7 7500U 2.7GHz,Intel,Core i7 7500U,2.7,8,256GB SSD,0.25,Intel HD Graphics 620,Intel,HD Graphics 620,Windows,1.4,3.0864722,8980920,109599.1985
