,Manufacturer,Model Name,Model Name Cleaned,Category,Screen Size,Screen,Touchscreen,Screen_HD,Screen Quality,CPU,CPU Brand,CPU Model,CPU_Speed,RAM,Storage,Total Storage in TB,GPU,GPU Brand,GPU Model,Operating System,Weight,Weight_LBS,Price,Price_USD
983,16,436,433,3,14.0,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,5,1.75,3.85809025,8136180.0,99290.36297
984,4,239,236,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,24,0,95,5,2.25,4.96040175,5326308.0,64999.92068
985,7,370,367,3,15.6,8,0,1,3,74,1,46,2.5,8,8,1.0,53,2,55,5,2.04,4.49743092,7166952.0,87462.33066
986,10,291,288,1,15.6,15,0,1,3,102,1,66,2.8,8,3,1.125,79,3,21,5,2.5,5.5115575,10572588.0,129023.2148
987,4,245,242,3,15.6,0,0,0,0,97,1,62,2.7,8,8,1.0,30,0,101,5,2.36,5.20291028,6660108.0,81277.02936
988,4,279,276,3,14.0,8,0,1,3,74,1,46,2.5,8,2,0.125,54,2,56,5,1.6,3.5273968,9950148.0,121427.2308
989,7,113,110,2,12.5,8,0,1,3,47,1,29,1.2,8,28,0.5,46,2,48,5,0.97,2.13848431,16965936.0,207044.8225
990,7,17,17,3,15.6,8,0,1,3,56,1,36,2.0,4,3,1.125,6,0,77,5,2.1,4.6297083,4437108.0,54148.51489
991,10,502,499,3,15.6,0,0,0,0,37,1,22,1.1,4,2,0.125,43,2,45,4,1.9,4.1887837,2406353.04,29366.07435
992,10,469,466,3,15.6,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,2.3,5.0706329,11995308.0,146385.4641
993,4,243,240,0,13.3,7,1,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.68,3.70376664,7904988.0,96468.99747
994,2,602,577,3,13.3,32,0,1,13,74,1,46,2.5,8,15,0.25,53,2,55,5,1.4,3.0864722,10225800.0,124791.1666
995,7,417,414,4,13.3,13,1,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.11,2.44713153,11995308.0,146385.4641
996,0,75,75,3,15.6,0,0,0,0,113,1,87,1.1,4,25,0.48828125,44,2,46,5,2.4,5.2910952,3378960.0,41235.342
997,2,396,393,1,15.6,8,0,1,3,102,1,66,2.8,16,16,1.25,76,3,18,5,2.5,5.5115575,15996708.0,195216.7901
998,7,111,108,4,14.0,8,0,1,3,97,1,62,2.7,8,28,0.5,53,2,55,5,1.48,3.26284204,18575388.0,226685.8669
999,0,306,303,1,15.6,15,0,1,3,102,1,66,2.8,8,3,1.125,75,3,17,5,2.7,5.9524821,11203920.0,136727.7129
1000,7,106,103,3,13.3,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.34,2.95419482,10572588.0,129023.2148
1001,4,546,523,3,15.6,0,0,0,0,59,1,38,2.4,4,2,0.125,53,2,55,5,2.18,4.80607814,4863924.0,59357.18967
1002,7,369,366,3,14.0,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,1.64,3.61558172,6926868.0,84532.4511
1003,16,339,336,3,13.3,8,0,1,3,68,1,41,2.3,4,2,0.125,47,2,49,5,1.2,2.6455476,10625940.0,129674.2992
1004,7,111,108,3,14.0,0,0,0,0,71,1,44,2.4,4,15,0.25,47,2,49,5,1.48,3.26284204,9781111.08,119364.3785
1005,7,365,362,3,14.0,8,0,1,3,74,1,46,2.5,4,15,0.25,53,2,55,5,1.95,4.29901485,10714860.0,130759.4398
1006,7,109,106,4,14.0,8,0,1,3,91,1,57,2.6,8,15,0.25,47,2,49,5,1.43,3.15261089,12884508.0,157236.8699
1007,7,362,359,3,14.0,8,0,1,3,74,1,46,2.5,8,15,0.25,69,3,11,5,1.64,3.61558172,9330019.92,113859.4604
1008,7,369,366,3,14.0,0,0,0,0,59,1,38,2.4,4,25,0.48828125,53,2,55,5,1.64,3.61558172,6082128.0,74223.6156
1009,4,256,253,1,15.6,8,0,1,3,77,1,47,2.5,8,10,1.0,75,3,17,5,2.65,5.84225095,8438508.0,102979.8409
1010,7,110,107,4,12.5,8,0,1,3,74,1,46,2.5,4,25,0.48828125,53,2,55,5,1.26,2.77782498,13684788.0,167003.1351
1011,7,117,114,3,14.0,8,0,1,3,74,1,46,2.5,4,15,0.25,53,2,55,5,1.48,3.26284204,14138280.0,172537.352
1012,7,111,108,4,14.0,8,0,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.54,3.39511942,16781071.32,204788.8152
1013,7,368,365,3,13.3,0,0,0,0,59,1,38,2.4,4,25,0.48828125,53,2,55,5,1.49,3.28488827,7113600.0,86811.24631
1014,16,332,329,3,13.3,0,0,0,0,68,1,41,2.3,8,15,0.25,47,2,49,5,1.5,3.3069345,10759320.0,131302.01
1015,7,363,360,3,15.6,0,0,0,0,59,1,38,2.4,4,15,0.25,53,2,55,5,2.04,4.49743092,6846751.08,83554.73944
1016,10,463,460,3,17.3,12,0,1,14,94,1,60,2.7,16,28,0.5,99,3,64,5,2.4,5.2910952,26391456.0,322069.7238
1017,16,446,443,3,14.0,15,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.47,3.24079581,13249080.0,161685.9463
1018,7,109,106,3,14.0,8,0,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.43,3.15261089,19820268.0,241877.835
1019,4,246,243,0,15.6,13,1,1,3,58,1,37,2.3,4,8,1.0,47,2,49,5,2.08,4.58561584,7077943.08,86376.10494
1020,16,347,344,4,13.3,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.2,2.6455476,14138280.0,172537.352
1021,7,416,413,3,13.3,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.11,2.44713153,10216908.0,124682.6525
1022,7,362,359,3,14.0,8,0,1,3,97,1,62,2.7,8,15,0.25,69,3,11,5,1.64,3.61558172,10540843.56,128635.8196
1023,4,288,285,3,15.6,8,0,1,3,71,1,44,2.4,8,25,0.48828125,47,2,49,5,2.09,4.60766207,9304944.48,113553.4507
1024,7,116,113,4,12.5,0,0,0,0,74,1,46,2.5,4,15,0.25,53,2,55,5,1.26,2.77782498,13862628.0,169173.4163
1025,7,366,363,3,14.0,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,2.31,5.09267913,10572588.0,129023.2148
1026,7,365,362,3,14.0,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,1.95,4.29901485,9425520.0,115024.9014
1027,4,575,550,4,13.3,31,1,1,13,74,1,46,2.5,8,15,0.25,53,2,55,5,1.29,2.84396367,14440608.0,176226.83
1028,7,371,368,3,17.3,8,0,1,3,74,1,46,2.5,8,15,0.25,69,3,11,5,2.63,5.79815849,9603360.0,117195.1825
1029,7,362,359,3,14.0,0,0,0,0,74,1,46,2.5,4,15,0.25,53,2,55,5,1.64,3.61558172,8651916.0,105584.1783
1030,0,58,58,3,15.6,0,0,0,0,14,0,11,3.0,6,8,1.0,17,0,88,5,2.1,4.6297083,3636828.0,44382.24968
1031,11,163,160,1,17.3,8,0,1,3,102,1,66,2.8,8,3,1.125,75,3,17,5,2.7,5.9524821,10597485.6,129327.0542
1032,7,372,369,3,14.0,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.95,4.29901485,10625940.0,129674.2992
1033,7,112,109,3,15.6,8,0,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.84,4.05650632,10928179.08,133362.692
1034,7,110,107,4,12.5,8,0,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.26,2.77782498,11995308.0,146385.4641
1035,7,363,360,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,5,2.04,4.49743092,6597864.0,80517.43096
1036,16,447,444,4,14.0,15,0,1,3,91,1,57,2.6,8,15,0.25,47,2,49,5,1.47,3.24079581,15338700.0,187186.7499
1037,4,288,285,3,15.6,8,0,1,3,71,1,44,2.4,8,15,0.25,47,2,49,5,2.09,4.60766207,9451751.4,115345.0178
1038,7,362,359,3,14.0,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.64,3.61558172,8985454.92,109654.5406
1039,10,580,555,0,15.6,13,1,1,3,89,1,55,2.5,4,15,0.25,47,2,49,5,1.8,3.9683214,7531524.0,91911.40703
1040,17,514,503,3,14.0,0,0,0,0,27,1,13,1.44,2,22,0.03125,41,2,43,5,1.45,3.19670335,1874433.6,22874.7634
1041,16,438,435,3,15.6,15,0,1,3,89,1,55,2.5,16,15,0.25,68,3,10,5,2.4,5.2910952,12671100.0,154632.5325
1042,10,477,474,3,15.6,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,2.3,5.0706329,9333043.2,113896.3552
1043,7,111,108,3,14.0,8,0,1,3,68,1,41,2.3,4,25,0.48828125,47,2,49,5,1.54,3.39511942,8892000.0,108514.0579
1044,7,112,109,3,15.6,8,0,1,3,71,1,44,2.4,8,20,0.73828125,47,2,49,5,1.84,4.05650632,18702899.28,228241.9585
1045,7,109,106,3,14.0,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.43,3.15261089,13062348.0,159407.151
1046,11,185,182,1,17.3,15,0,1,3,93,1,59,2.7,16,16,1.25,93,3,35,5,3.78,8.33347494,13743830.88,167723.6684
1047,10,226,223,1,17.3,15,0,1,3,92,1,58,2.6,16,3,1.125,93,3,35,5,4.6,10.1412658,20362591.08,248496.1074
1048,2,94,91,2,11.6,0,0,0,0,36,1,21,1.6,4,5,0.015625,41,2,43,1,1.2,2.6455476,2560006.8,31241.19727
1049,10,471,468,3,14.0,10,0,0,9,91,1,57,2.6,16,15,0.25,47,2,49,5,1.1,2.4250853,23297040.0,284306.8317
1050,7,308,305,3,15.6,15,0,1,3,97,1,62,2.7,8,8,1.0,72,3,14,5,1.91,4.21082993,8705268.0,106235.2627
1051,4,249,246,0,15.6,13,1,1,3,76,1,46,2.7,8,15,0.25,53,2,55,5,2.3,5.0706329,9727848.0,118714.3793
1052,7,363,360,3,15.6,0,0,0,0,74,1,46,2.5,4,15,0.25,53,2,55,5,2.04,4.49743092,8705268.0,106235.2627
1053,4,575,550,4,13.3,31,1,1,13,97,1,62,2.7,16,11,1.0,53,2,55,5,1.2,2.6455476,20042568.0,244590.6865
1054,7,366,363,3,15.6,0,0,0,0,58,1,37,2.3,4,25,0.48828125,47,2,49,5,2.31,5.09267913,6270193.8,76518.68792
1055,7,49,49,3,15.6,0,0,0,0,74,1,46,2.5,4,25,0.48828125,53,2,55,4,1.96,4.32106108,4437108.0,54148.51489
1056,0,73,73,3,15.6,0,0,0,0,11,0,9,2.2,8,8,1.0,17,0,88,5,2.4,5.2910952,3992508.0,48722.81199
1057,4,253,250,0,13.3,13,1,1,3,97,1,62,2.7,12,15,0.25,53,2,55,5,1.6,3.5273968,11550708.0,140959.7612
1058,11,183,180,1,15.6,8,0,1,3,92,1,58,2.6,16,16,1.25,79,3,21,5,2.94,6.48159162,16174548.0,197387.0713
1059,7,363,360,3,15.6,8,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,2.04,4.49743092,9514440.0,116110.0419
1060,2,387,384,1,17.3,15,0,1,3,92,1,58,2.6,16,8,1.0,90,3,32,4,4.04,8.90667692,8874216.0,108297.0298
1061,4,239,236,3,15.6,8,0,1,3,74,1,46,2.5,4,8,1.0,40,2,42,5,2.25,4.96040175,4970628.0,60659.35836
1062,4,245,242,3,15.6,8,0,1,3,97,1,62,2.7,16,21,2.0,30,0,101,5,2.32,5.11472536,8802991.08,107427.8322
1063,11,176,173,1,15.6,8,0,1,3,92,1,58,2.6,16,16,1.25,79,3,21,5,1.8,3.9683214,17152668.0,209323.6177
1064,4,575,550,4,13.3,8,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.29,2.84396367,12964536.0,158213.4964
1065,2,379,376,1,17.3,15,0,1,3,93,1,59,2.7,64,11,1.0,92,3,34,5,3.58,7.89255034,35345700.0,431343.3801
1066,4,241,238,0,13.3,7,1,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.62,3.57148926,7095904.92,86595.30334
1067,4,55,55,1,15.6,6,0,1,14,92,1,58,2.6,16,16,1.25,91,3,33,5,3.21,7.07683983,11817468.0,144215.1829
1068,1,298,295,4,12.0,22,0,0,7,43,1,26,1.1,8,14,0.25,46,2,48,3,0.92,2.02825316,11559600.0,141068.2753
1069,4,276,273,3,15.6,0,0,0,0,58,1,37,2.3,4,25,0.48828125,47,2,49,5,2.06,4.54152338,4285766.16,52301.60562
1070,7,366,363,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,5,2.31,5.09267913,10661508.0,130108.3554
1071,7,110,107,4,12.5,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.26,2.77782498,10661508.0,130108.3554
1072,7,361,358,3,13.3,8,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.49,3.28488827,9692280.0,118280.3231
1073,10,473,470,4,12.5,13,1,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.3,2.8660099,15236353.08,185937.7531
1074,10,201,198,3,17.3,2,0,0,2,68,1,41,2.3,8,8,1.0,21,0,92,5,3.0,6.613869,5859828.0,71510.76415
1075,10,235,232,3,15.6,15,0,1,3,70,1,43,2.3,4,8,1.0,86,3,28,5,2.3,5.0706329,8687484.0,106018.2346
1076,11,186,183,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,80,3,22,5,3.78,8.33347494,22221108.0,271176.6307
1077,10,512,501,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,5,2.1,4.6297083,4801680.0,58597.59126
1078,7,373,370,3,15.6,8,0,1,3,68,1,41,2.3,4,25,0.48828125,47,2,49,5,2.31,5.09267913,8358480.0,102003.2144
1079,10,588,563,4,12.5,30,1,0,9,47,1,29,1.2,8,28,0.5,46,2,48,5,0.99,2.18257677,12439908.0,151811.167
1080,10,226,223,1,17.3,15,0,1,3,93,1,59,2.7,32,30,1.5,93,3,35,5,4.6,10.1412658,28810080.0,351585.5476
1081,10,591,566,0,10.1,28,1,0,4,31,1,17,1.44,4,34,0.0625,41,2,43,5,0.69,1.52118987,5746632.84,70129.38019
1082,7,420,417,4,13.3,12,0,1,14,97,1,62,2.7,16,28,0.5,53,2,55,5,1.3,2.8660099,18219708.0,222345.3046
1083,4,546,523,3,15.6,8,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,2.18,4.80607814,6669000.0,81385.54342
1084,7,111,108,3,14.0,8,0,1,3,68,1,41,2.3,4,25,0.48828125,47,2,49,5,1.54,3.39511942,9167563.08,111876.9085
1085,7,593,568,5,15.6,8,0,1,3,89,1,55,2.5,8,15,0.25,0,0,0,5,1.9,4.1887837,13293540.0,162228.5165
1086,10,464,461,3,14.0,8,0,1,3,68,1,41,2.3,8,7,0.000976563,47,2,49,5,1.7,3.7478591,10661508.0,130108.3554
1087,7,90,87,3,13.3,32,0,1,13,109,1,83,1.5,4,22,0.03125,46,2,48,1,1.29,2.84396367,5468580.0,66736.1456
1088,0,73,73,3,15.6,0,0,0,0,11,0,9,2.2,4,25,0.48828125,17,0,88,5,2.4,5.2910952,3441204.0,41994.9404
1089,4,238,235,3,15.6,0,0,0,0,111,1,85,1.6,4,25,0.48828125,40,2,42,2,2.2,4.8501706,3498913.08,42699.19664
1090,7,50,50,3,15.6,0,0,0,0,56,1,36,2.0,4,8,1.0,47,2,49,4,1.86,4.10059878,3076543.08,37544.77889
1091,2,399,396,1,17.3,15,0,1,3,102,1,66,2.8,8,16,1.25,79,3,21,5,2.7,5.9524821,14218308.0,173513.9786
1092,4,242,239,4,13.3,15,0,1,3,83,1,53,1.6,4,15,0.25,7,0,78,5,1.4,3.0864722,7276768.2,88802.47928
1093,7,116,113,2,12.5,0,0,0,0,68,1,41,2.3,4,2,0.125,47,2,49,5,2.4,5.2910952,14218308.0,173513.9786
1094,0,77,77,3,15.6,8,0,1,3,74,1,46,2.5,8,16,1.25,86,3,28,5,2.4,5.2910952,7104708.0,86702.73226
1095,4,245,242,3,15.6,8,0,1,3,74,1,46,2.5,8,8,1.0,30,0,101,5,2.36,5.20291028,5680209.6,69318.78018
1096,11,179,176,1,17.3,8,0,1,3,92,1,58,2.6,8,15,0.25,90,3,32,5,2.6,5.7320198,14218308.0,173513.9786
1097,7,49,49,3,15.6,0,0,0,0,112,1,86,1.6,4,8,1.0,42,2,44,5,1.96,4.32106108,4446000.0,54257.02895
1098,2,147,144,1,17.3,15,0,1,3,92,1,58,2.6,16,3,1.125,93,3,35,5,4.3,9.4798789,20442708.0,249473.8191
1099,4,286,283,4,12.5,0,0,0,0,58,1,37,2.3,4,25,0.48828125,47,2,49,5,1.5,3.3069345,10093753.8,123179.7328
1100,4,286,283,4,12.5,0,0,0,0,58,1,37,2.3,4,2,0.125,47,2,49,5,1.5,3.3069345,10376697.24,126632.6501
1101,0,92,89,3,15.6,0,0,0,0,32,1,18,1.5,4,6,0.015625,40,2,42,1,2.2,4.8501706,1858428.0,22679.4381
1102,7,594,569,5,17.3,15,0,1,3,92,1,58,2.6,8,8,1.0,3,0,3,5,3.0,6.613869,25777908.0,314582.2538
1103,10,291,288,1,15.6,8,0,1,3,102,1,66,2.8,16,28,0.5,76,3,18,5,2.4,5.2910952,10661508.0,130108.3554
1104,4,286,283,4,12.5,0,0,0,0,68,1,41,2.3,8,15,0.25,47,2,49,5,1.5,3.3069345,12565285.2,153341.2152
1105,11,151,148,1,17.3,8,0,1,3,92,1,58,2.6,8,3,1.125,89,3,31,5,2.9,6.3934067,13437501.48,163985.3591
1106,10,580,555,0,15.6,13,1,1,3,68,1,41,2.3,4,15,0.25,47,2,49,5,2.1,4.6297083,7709364.0,94081.68819
1107,7,34,34,3,15.6,8,0,1,3,8,0,7,2.5,4,8,1.0,15,0,86,5,2.1,4.6297083,3539016.0,43188.59504
1108,2,394,391,1,15.6,15,0,1,3,92,1,58,2.6,16,3,1.125,89,3,31,5,2.59,5.70997357,11906388.0,145300.3235
1109,7,108,105,3,13.3,31,1,1,13,46,1,28,1.1,8,15,0.25,46,2,48,5,1.16,2.55736268,15107508.0,184365.3844
1110,4,545,522,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,20,0,91,5,2.24,4.93835552,6839281.8,83463.58763
1111,10,506,501,3,15.6,0,0,0,0,54,1,36,2.0,4,2,0.125,47,2,49,5,2.1,4.6297083,3814668.0,46552.53084
1112,7,418,415,4,13.3,8,0,1,3,89,1,55,2.5,8,28,0.5,47,2,49,5,1.16,2.55736268,17508348.0,213664.18
1113,10,591,566,0,10.1,28,1,0,4,31,1,17,1.44,4,34,0.0625,41,2,43,0,0.69,1.52118987,4881708.0,59574.21778
1114,4,575,550,4,13.3,8,0,1,3,98,1,63,2.4,8,15,0.25,58,2,60,5,1.23,2.71168629,12262068.0,149640.8858
1115,10,226,223,1,17.3,15,0,1,3,93,1,59,2.7,16,17,1.25,93,3,35,5,4.6,10.1412658,24452911.08,298412.5741
1116,14,86,83,4,12.5,33,1,1,14,89,1,55,2.5,8,15,0.25,47,2,49,5,1.25,2.75577875,9149868.0,111660.9656
1117,16,335,332,4,13.3,8,0,1,3,97,1,62,2.7,16,28,0.5,53,2,55,5,1.05,2.31485415,19793592.0,241552.2929
1118,2,402,399,1,17.3,8,0,1,3,92,1,58,2.6,8,3,1.125,89,3,31,5,3.52,7.76027296,11670661.08,142423.6158
1119,17,513,502,3,13.3,8,0,1,3,27,1,13,1.44,4,22,0.03125,41,2,43,5,1.35,2.97624105,1742832.0,21268.75535
1120,7,418,415,3,13.3,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.16,2.55736268,15027480.0,183388.7578
1121,7,109,106,3,14.0,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.43,3.15261089,13453596.0,164181.7696
1122,4,288,285,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,2,2.09,4.60766207,4656117.96,56821.21613
1123,2,537,514,3,15.6,0,0,0,0,59,1,38,2.4,4,8,1.0,53,2,55,5,2.0,4.409246,3868020.0,47203.61518
1124,10,473,470,0,14.0,13,1,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.8,3.9683214,14840748.0,181109.9626
1125,10,591,566,0,10.1,28,1,0,4,31,1,17,1.44,4,34,0.0625,41,2,43,5,0.69,1.52118987,4259268.0,51978.23373
1126,7,110,107,4,12.5,0,0,0,0,71,1,44,2.4,8,15,0.25,47,2,49,5,1.26,2.77782498,16850340.0,205634.1397
1127,10,291,288,1,15.6,15,0,1,3,77,1,47,2.5,8,3,1.125,79,3,21,4,2.4,5.2910952,8794188.0,107320.4033
1128,7,311,308,1,17.3,15,0,1,3,70,1,43,2.3,8,3,1.125,79,3,21,5,3.35,7.38548705,10039068.0,122512.3714
1129,7,27,27,3,15.6,0,0,0,0,97,1,62,2.7,8,21,2.0,53,2,55,5,2.04,4.49743092,5593068.0,68255.34241
1130,10,460,457,0,14.0,13,1,1,3,91,1,57,2.6,8,28,0.5,106,3,71,5,1.8,3.9683214,18231978.96,222495.054
1131,2,267,264,3,14.0,0,0,0,0,37,1,22,1.1,4,22,0.03125,43,2,45,5,1.5,3.3069345,2471976.0,30166.90809
1132,7,50,50,4,15.6,8,0,1,3,97,1,62,2.7,8,15,0.25,53,2,55,5,1.84,4.05650632,6686784.0,81602.57153
1133,0,71,71,3,15.6,8,0,1,3,74,1,46,2.5,4,8,1.0,72,3,14,5,2.23,4.91630929,5477472.0,66844.65966
1134,10,216,213,3,15.6,8,0,1,3,89,1,55,2.5,16,10,1.0,27,0,98,5,2.5,5.5115575,9772308.0,119256.9496
1135,7,594,569,5,17.3,15,0,1,3,92,1,58,2.6,8,15,0.25,105,3,70,5,3.0,6.613869,35118064.8,428565.4202
1136,4,245,242,3,15.6,0,0,0,0,74,1,46,2.5,8,8,1.0,30,0,101,5,2.5,5.5115575,6971328.0,85075.02139
1137,11,185,182,1,17.3,8,0,1,3,94,1,60,2.7,16,16,1.25,93,3,35,5,3.78,8.33347494,21331908.0,260325.2249
1138,7,112,109,4,15.6,8,0,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.88,4.14469124,19310934.24,235662.1498
1139,10,471,468,0,14.0,30,1,0,9,91,1,57,2.6,16,28,0.5,47,2,49,5,2.8,6.1729444,21696480.0,264774.3013
1140,11,166,163,1,15.6,8,0,1,3,102,1,66,2.8,8,3,1.125,75,3,17,5,2.4,5.2910952,10161777.6,124009.8654
1141,7,418,415,0,13.3,7,1,1,3,71,1,44,2.4,8,15,0.25,47,2,49,5,1.48,3.26284204,14485068.0,176769.4003
1142,7,592,567,5,15.6,15,0,1,3,92,1,58,2.6,8,15,0.25,100,3,65,5,2.59,5.70997357,19820268.0,241877.835
1143,7,418,415,0,13.3,39,1,0,9,91,1,57,2.6,8,15,0.25,47,2,49,5,1.48,3.26284204,15996708.0,195216.7901
1144,7,595,570,5,15.6,8,0,1,3,92,1,58,2.6,8,15,0.25,100,3,65,5,2.0,4.409246,16885908.0,206068.1959
1145,7,110,107,4,12.5,8,0,1,3,88,1,55,2.5,8,15,0.25,47,2,49,5,1.26,2.77782498,20424479.4,249251.3653
1146,4,550,527,3,15.6,8,0,1,3,97,1,62,2.7,8,15,0.25,72,3,14,5,2.18,4.80607814,8980030.8,109588.3471
1147,7,112,109,3,15.6,8,0,1,3,68,1,41,2.3,8,15,0.25,47,2,49,5,1.88,4.14469124,14040468.0,171343.6974
1148,10,471,468,0,14.0,30,1,0,9,89,1,55,2.5,8,15,0.25,47,2,49,5,1.27,2.79987121,20798388.0,253814.3814
1149,10,507,501,3,15.6,0,0,0,0,54,1,36,2.0,4,8,1.0,47,2,49,4,1.9,4.1887837,3014388.0,36786.26563
1150,7,4,4,3,15.6,0,0,0,0,17,0,74,1.8,4,25,0.48828125,13,0,84,5,1.86,4.10059878,2640924.0,32228.67519
1151,10,82,81,3,15.6,8,0,1,3,68,1,41,2.3,8,8,1.0,21,0,92,4,2.32,5.11472536,5326308.0,64999.92068
1152,4,256,253,1,15.6,8,0,1,3,102,1,66,2.8,8,8,1.0,78,3,20,5,2.62,5.77611226,10661508.0,130108.3554
1153,4,576,551,3,15.6,26,1,1,14,70,1,43,2.3,8,15,0.25,73,3,15,5,2.04,4.49743092,20013046.56,244230.4198
1154,7,30,30,3,15.6,8,0,1,3,10,0,8,2.5,4,15,0.25,6,0,77,5,1.91,4.21082993,4258289.88,51966.29718
1155,11,170,167,1,17.3,8,0,1,3,102,1,66,2.8,16,16,1.25,76,3,18,5,2.7,5.9524821,13273977.6,161989.7856
1156,10,465,462,4,14.0,8,0,1,3,91,1,57,2.6,12,28,0.5,47,2,49,5,1.4,3.0864722,20442708.0,249473.8191
1157,10,81,81,3,15.6,8,0,1,3,68,1,41,2.3,8,10,1.0,21,0,92,5,2.5,5.5115575,7011253.08,85562.24951
1158,7,418,415,0,13.3,39,1,0,9,91,1,57,2.6,8,28,0.5,47,2,49,5,1.48,3.26284204,18148572.0,221477.1922
1159,10,464,461,4,14.0,8,0,1,3,91,1,57,2.6,8,15,0.25,47,2,49,5,1.7,3.7478591,13329108.0,162662.5728
1160,11,173,170,1,14.0,8,0,1,3,92,1,58,2.6,16,16,1.25,91,3,33,5,1.7,3.7478591,15729948.0,191961.3684
1161,7,327,324,1,15.6,15,0,1,3,102,1,66,2.8,8,8,1.0,75,3,17,5,2.62,5.77611226,7993908.0,97554.13804
1162,10,204,201,3,15.6,0,0,0,0,54,1,36,2.0,8,8,1.0,47,2,49,5,2.2,4.8501706,4081428.0,49807.95257
1163,7,48,48,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,4,2.1,4.6297083,4241395.08,51760.12047
1164,4,256,253,1,15.6,6,0,1,14,102,1,66,2.8,8,3,1.125,76,3,18,5,2.62,5.77611226,13320216.0,162554.0587
1165,10,470,467,3,15.6,15,0,1,3,74,1,46,2.5,8,15,0.25,53,2,55,5,1.95,4.29901485,12359880.0,150834.5405
1166,10,52,52,3,15.6,8,0,1,3,56,1,36,2.0,4,8,1.0,67,3,9,5,2.2,4.8501706,4161456.0,50784.57909
1167,7,425,422,3,14.0,0,0,0,0,36,1,21,1.6,2,22,0.03125,41,2,43,5,1.44,3.17465712,2214108.0,27020.00041
1168,11,322,319,1,15.6,15,0,1,3,97,1,62,2.7,8,8,1.0,75,3,17,5,2.2,4.8501706,7460388.0,91043.29457
1169,7,49,49,3,15.6,8,0,1,3,89,1,55,2.5,8,15,0.25,47,2,49,5,1.96,4.32106108,6037668.0,73681.04531
1170,7,363,360,3,15.6,8,0,1,3,106,1,70,1.8,16,28,0.5,61,2,109,5,2.1,4.6297083,10305828.0,125767.7931
1171,2,566,541,3,15.6,0,0,0,0,34,1,20,1.6,4,25,0.48828125,40,2,42,5,2.2,4.8501706,3281148.0,40041.68736
1172,10,511,501,3,15.6,0,0,0,0,68,1,41,2.3,4,25,0.48828125,47,2,49,4,2.1,4.6297083,3539016.0,43188.59504
1173,10,217,214,3,15.6,8,0,1,3,97,1,62,2.7,8,8,1.0,72,3,14,4,2.2,4.8501706,6304428.0,76936.46704
1174,2,498,495,3,14.0,8,0,1,3,59,1,38,2.4,4,15,0.25,53,2,55,5,2.0,4.409246,6837948.0,83447.31052
1175,10,83,81,3,15.6,8,0,1,3,89,1,55,2.5,4,10,1.0,47,2,49,5,2.32,5.11472536,7335900.0,89524.09776
1176,10,225,222,1,15.6,15,0,1,3,92,1,58,2.6,16,28,0.5,87,3,29,5,3.31,7.29730213,11604060.0,141610.8455
